"user_id","friend_user_id"
"us54725","us229761"
"us58521","us212417"
"us58521","us193544"
"us69624","us62638"
"us73216","us62638"
"us73216","us69787"
"us73216","us116607"
"us73216","us109286"
"us73216","us112678"
"us73216","us91187"
"us81939","us201763"
"us87860","us126262"
"us87860","us186065"
"us53281","us47851"
"us65589","us184734"
"us81939","us232863"
"us81939","us184939"
"us65589","us238199"
"us65589","us248403"
"us65589","us228758"
"us69624","us145476"
"us69624","us247566"
"us73216","us47851"
"us224645","us209525"
"us213165","us248675"
"us224645","us144760"
"us249737","us209634"
"us249772","us248582"
"us240276","us221148"
"us248400","us228758"
"us247453","us243315"
"us250199","us249836"
"us245391","us144792"
"us245278","us248696"
"us242180","us248696"
"us250471","us173650"
"us249772","us209527"
"us249772","us219281"
"us250906","us205078"
"us247492","us248696"
"us247492","us125080"
"us244944","us125080"
"us251142","us251139"
"us251142","us251175"
"us249681","us241972"
"us239850","us251884"
"us213165","us81939"
"us224645","us150162"
"us249424","us32498"
"us252962","us93803"
"us253018","us197725"
"us240276","us253042"
"us240276","us71153"
"us240276","us103862"
"us247453","us159228"
"us240276","us243315"
"us253468","us191317"
"us213165","us226763"
"us227189","us249996"
"us227189","us157896"
"us227189","us251238"
"us227189","us246096"
"us227189","us87860"
"us245131","us157896"
"us240276","us178426"
"us255653","us251900"
"us255653","us186462"
"us255653","us167682"
"us255986","us181245"
"us255966","us35923"
"us255966","us102413"
"us255966","us114468"
"us255966","us203829"
"us255966","us103862"
"us255966","us150162"
"us255966","us191637"
"us255966","us251900"
"us255966","us211104"
"us255966","us256047"
"us255966","us238297"
"us248400","us175019"
"us248400","us241669"
"us255966","us256389"
"us256555","us200856"
"us255966","us200856"
"us255966","us217473"
"us255966","us256440"
"us224645","us248970"
"us214819","us209525"
"us214819","us163563"
"us224645","us184939"
"us255966","us87860"
"us255966","us256782"
"us255966","us257170"
"us255966","us89582"
"us244068","us238437"
"us255966","us257139"
"us255966","us144760"
"us257176","us87860"
"us258046","us200856"
"us255966","us205092"
"us258260","us258273"
"us258260","us258213"
"us258260","us87860"
"us245185","us253241"
"us257574","us145704"
"us255966","us170342"
"us255966","us232863"
"us259034","us259060"
"us255966","us256831"
"us258137","us103862"
"us257015","us259135"
"us259034","us258805"
"us259034","us259287"
"us257015","us5599"
"us259034","us259545"
"us258137","us187717"
"us260102","us47774"
"us258618","us177370"
"us258618","us20648"
"us255966","us41052"
"us260330","us178426"
"us255966","us241395"
"us240276","us258137"
"us258137","us240276"
"us258137","us258928"
"us245185","us259987"
"us258137","us247708"
"us258178","us200856"
"us259131","us259675"
"us255966","us241253"
"us258137","us116607"
"us261904","us116607"
"us260251","us236256"
"us255966","us240286"
"us260251","us239525"
"us258137","us228758"
"us41052","us238297"
"us41052","us260039"
"us41052","us255966"
"us41052","us260300"
"us224645","us228758"
"us216450","us219276"
"us258178","us235919"
"us245391","us185420"
"us262814","us210234"
"us262980","us200856"
"us240276","us210234"
"us259131","us263049"
"us263118","us261717"
"us240276","us228758"
"us260216","us260220"
"us261904","us241488"
"us261904","us228758"
"us261904","us172054"
"us261904","us263381"
"us258137","us217473"
"us234147","us191687"
"us255966","us200246"
"us255966","us235998"
"us263118","us186065"
"us263944","us264128"
"us255966","us203641"
"us264264","us71153"
"us240276","us251238"
"us240276","us256829"
"us261904","us112041"
"us260251","us186353"
"us261904","us236256"
"us244068","us200216"
"us264264","us265425"
"us240276","us234141"
"us262445","us265677"
"us262445","us265680"
"us258178","us264264"
"us264264","us258178"
"us264264","us266149"
"us264264","us60918"
"us255966","us91265"
"us255966","us232400"
"us213165","us161043"
"us259034","us233860"
"us261904","us263229"
"us264264","us267243"
"us264264","us131861"
"us264264","us267209"
"us264264","us211247"
"us264264","us267284"
"us239218","us251238"
"us260251","us232436"
"us255966","us243272"
"us259034","us240286"
"us255966","us81939"
"us262119","us186065"
"us264264","us251238"
"us262445","us230997"
"us240072","us248675"
"us264676","us263183"
"us265425","us264264"
"us265425","us184939"
"us266081","us266080"
"us265858","us119730"
"us267377","us267209"
"us267781","us267799"
"us268361","us251238"
"us268361","us268649"
"us268361","us243420"
"us268361","us270418"
"us268361","us236256"
"us268361","us259147"
"us268361","us231953"
"us268361","us260672"
"us268361","us177370"
"us262445","us242410"
"us255966","us247886"
"us255966","us258222"
"us255966","us227428"
"us255966","us263568"
"us262445","us194948"
"us255966","us276788"
"us240276","us112041"
"us240276","us102413"
"us240276","us276788"
"us255966","us201088"
"us240276","us60202"
"us255966","us8904"
"us255966","us248696"
"us255966","us249122"
"us240276","us110"
"us271055","us180225"
"us268361","us271497"
"us58311","us157489"
"us58311","us157786"
"us69787","us31690"
"us69787","us156243"
"us79145","us149826"
"us67025","us145476"
"us47299","us69787"
"us47299","us144760"
"us47000","us162687"
"us47000","us132134"
"us47299","us163130"
"us58311","us162052"
"us58311","us161843"
"us47299","us117018"
"us47299","us167480"
"us47299","us168763"
"us69787","us47299"
"us72056","us162570"
"us72056","us116607"
"us72056","us163130"
"us89339","us103550"
"us80232","us148648"
"us98374","us99217"
"us72056","us167190"
"us69787","us93369"
"us72056","us102413"
"us98374","us85231"
"us93369","us69787"
"us80232","us145476"
"us38246","us13441"
"us213","us129"
"us38246","us174353"
"us47299","us137867"
"us61555","us166077"
"us61555","us167249"
"us47299","us175019"
"us47299","us163563"
"us47299","us166974"
"us69787","us123806"
"us72056","us163563"
"us69787","us83927"
"us47299","us150482"
"us47299","us87860"
"us58311","us168763"
"us69787","us168763"
"us69787","us155442"
"us98374","us171847"
"us66571","us102413"
"us69787","us64157"
"us80232","us113398"
"us144760","us133530"
"us144760","us184050"
"us144760","us172906"
"us159537","us116607"
"us144760","us176858"
"us144760","us186933"
"us144760","us189174"
"us157405","us157395"
"us144760","us156426"
"us144760","us189556"
"us144760","us189667"
"us144760","us189702"
"us144760","us130886"
"us144760","us189767"
"us112678","us157896"
"us144760","us186065"
"us144760","us183907"
"us144760","us190257"
"us144760","us188562"
"us144760","us192665"
"us144760","us178426"
"us183474","us175019"
"us183474","us182265"
"us182265","us183474"
"us180230","us184050"
"us184734","us172682"
"us183044","us183799"
"us176858","us144760"
"us183044","us181229"
"us188846","us159629"
"us186171","us159629"
"us185326","us183799"
"us186933","us144760"
"us188846","us183907"
"us189527","us128530"
"us186171","us168763"
"us186171","us166974"
"us183044","us188562"
"us160012","us188562"
"us189924","us189935"
"us189924","us190058"
"us188692","us186353"
"us189443","us144792"
"us192193","us150857"
"us191526","us191687"
"us189924","us190091"
"us186171","us186065"
"us186171","us150400"
"us132134","us183907"
"us144760","us186333"
"us144760","us192757"
"us144760","us192758"
"us144760","us193541"
"us144760","us173964"
"us144760","us193872"
"us118950","us195797"
"us131722","us196577"
"us157405","us183799"
"us144760","us192055"
"us144760","us196119"
"us144760","us157042"
"us182301","us183907"
"us183474","us176153"
"us181891","us178755"
"us184734","us165968"
"us161419","us171684"
"us189924","us192893"
"us187480","us183907"
"us193329","us193340"
"us190732","us190729"
"us193872","us144760"
"us193872","us173964"
"us194759","us40296"
"us187480","us163352"
"us195320","us183799"
"us183643","us106258"
"us183643","us195786"
"us182301","us166974"
"us172054","us196164"
"us190265","us187429"
"us196030","us102413"
"us196165","us195339"
"us195320","us175019"
"us196577","us131722"
"us131722","us171272"
"us112678","us196414"
"us159490","us134682"
"us144760","us193558"
"us144760","us196227"
"us144760","us198039"
"us159467","us191687"
"us184734","us183907"
"us184734","us163130"
"us184734","us183373"
"us186098","us197226"
"us186098","us197227"
"us197221","us134682"
"us194759","us191677"
"us197865","us169947"
"us197733","us197403"
"us197733","us196414"
"us197221","us191687"
"us197221","us192055"
"us197733","us197725"
"us197221","us161449"
"us198763","us191687"
"us198763","us134682"
"us199095","us191687"
"us199095","us190914"
"us172054","us125369"
"us184734","us163563"
"us172054","us200273"
"us171091","us184734"
"us184734","us171091"
"us184734","us183590"
"us184734","us183783"
"us198039","us199538"
"us198763","us198290"
"us198039","us33836"
"us189429","us196971"
"us196971","us189429"
"us198763","us194948"
"us197733","us193544"
"us200245","us189041"
"us200245","us193544"
"us200245","us186065"
"us198039","us193544"
"us200245","us173902"
"us200245","us197329"
"us198039","us191687"
"us198039","us185183"
"us198039","us195859"
"us200245","us174353"
"us198039","us144760"
"us201100","us199683"
"us200244","us200210"
"us200244","us200834"
"us200245","us201776"
"us201780","us201776"
"us201780","us200245"
"us200245","us201780"
"us201780","us200246"
"us197865","us197869"
"us131722","us196379"
"us112678","us116607"
"us131722","us48475"
"us144760","us200245"
"us144760","us200164"
"us144760","us202221"
"us144760","us172590"
"us144760","us190914"
"us144760","us71554"
"us112678","us203884"
"us112678","us204219"
"us144760","us198035"
"us144760","us196161"
"us144760","us204261"
"us144760","us204249"
"us144760","us190935"
"us144760","us200246"
"us154163","us206178"
"us184734","us184157"
"us165807","us202420"
"us198763","us199683"
"us201100","us169591"
"us201100","us201200"
"us200245","us144760"
"us200245","us201726"
"us203072","us203069"
"us203069","us203072"
"us202874","us200210"
"us200245","us200210"
"us200245","us190257"
"us200245","us203277"
"us200245","us203276"
"us200245","us203317"
"us200245","us203320"
"us201780","us201763"
"us200245","us203332"
"us201780","us203317"
"us201780","us203320"
"us203323","us203329"
"us200245","us176066"
"us203524","us202150"
"us195140","us195952"
"us201451","us203385"
"us198085","us188962"
"us201304","us203796"
"us184734","us192409"
"us181891","us184939"
"us204888","us88163"
"us200245","us71554"
"us203303","us203593"
"us205122","us178711"
"us200245","us156896"
"us203303","us204386"
"us205201","us195792"
"us205257","us205259"
"us205257","us205270"
"us205257","us205273"
"us200245","us156918"
"us205560","us190914"
"us205257","us205723"
"us205926","us205847"
"us205847","us205926"
"us206171","us191687"
"us206215","us200176"
"us132134","us129513"
"us154163","us93803"
"us147154","us146193"
"us132134","us200246"
"us112678","us172590"
"us144760","us185464"
"us144760","us177139"
"us144760","us201763"
"us144760","us167187"
"us144760","us210085"
"us144760","us187717"
"us159066","us165781"
"us152965","us204331"
"us146535","us210069"
"us144760","us196251"
"us144760","us203324"
"us184734","us114856"
"us177070","us206318"
"us177070","us179602"
"us184734","us139932"
"us182301","us200246"
"us206265","us206206"
"us206331","us206318"
"us205847","us196161"
"us205560","us196161"
"us197221","us190729"
"us206807","us205259"
"us206807","us205273"
"us205257","us206807"
"us206807","us205257"
"us204830","us204783"
"us207419","us207311"
"us205847","us184704"
"us201780","us207601"
"us202879","us202874"
"us202874","us202879"
"us200245","us163563"
"us203524","us191687"
"us200245","us207601"
"us206215","us196848"
"us185805","us183907"
"us184734","us190914"
"us175151","us201763"
"us184734","us211114"
"us184734","us191687"
"us184734","us53476"
"us176858","us175019"
"us209491","us194821"
"us209484","us209486"
"us209491","us187375"
"us209509","us152814"
"us209825","us203524"
"us203524","us209825"
"us209740","us71554"
"us209625","us175467"
"us210810","us210814"
"us210814","us210810"
"us209740","us209755"
"us209873","us128530"
"us200245","us200164"
"us211132","us211114"
"us209491","us158103"
"us209525","us187375"
"us209349","us203923"
"us211132","us186217"
"us211265","us172994"
"us186171","us175019"
"us204457","us148006"
"us203524","us211114"
"us112678","us93803"
"us144760","us211752"
"us144760","us211514"
"us144760","us210467"
"us144760","us119730"
"us144760","us152944"
"us112678","us125756"
"us144760","us169591"
"us144760","us191687"
"us144760","us212886"
"us159537","us185783"
"us144760","us203641"
"us144760","us203923"
"us144760","us216350"
"us144760","us216337"
"us144760","us216825"
"us144760","us200012"
"us144760","us205210"
"us144760","us216592"
"us183323","us41052"
"us184734","us166974"
"us184734","us191637"
"us184734","us149022"
"us175219","us175019"
"us175219","us184734"
"us184734","us175219"
"us204457","us102413"
"us190522","us210052"
"us211752","us144760"
"us196072","us190257"
"us196030","us211428"
"us205426","us210242"
"us212140","us210242"
"us200245","us177658"
"us205847","us203923"
"us206807","us205270"
"us210234","us196414"
"us190522","us214163"
"us184734","us211104"
"us184734","us72563"
"us161084","us169969"
"us171091","us191687"
"us171091","us211114"
"us184734","us205210"
"us196072","us60202"
"us206943","us206082"
"us197865","us184540"
"us200245","us213411"
"us200260","us200245"
"us200245","us200260"
"us206215","us201897"
"us200245","us215367"
"us185805","us200246"
"us203309","us41052"
"us209525","us199420"
"us205847","us103862"
"us186171","us203641"
"us200012","us144760"
"us198654","us201763"
"us203524","us203923"
"us186477","us167187"
"us186477","us206501"
"us144760","us149022"
"us144760","us91265"
"us144760","us216054"
"us144760","us32498"
"us112678","us119730"
"us112678","us210242"
"us144760","us206206"
"us144760","us215562"
"us144760","us220723"
"us144760","us219913"
"us144760","us221175"
"us159537","us196072"
"us144760","us206294"
"us144760","us175320"
"us144760","us149637"
"us144760","us123684"
"us184734","us191680"
"us200245","us145476"
"us209353","us145476"
"us205560","us200246"
"us205560","us201763"
"us200245","us205065"
"us200245","us219386"
"us203309","us211247"
"us203309","us209527"
"us203309","us209308"
"us203309","us91265"
"us203309","us190257"
"us198039","us82513"
"us202791","us190914"
"us209525","us203309"
"us203309","us209525"
"us189429","us220154"
"us185805","us125756"
"us186171","us203923"
"us203309","us33836"
"us200245","us213457"
"us203309","us182180"
"us203309","us203059"
"us195256","us102413"
"us200245","us167187"
"us203309","us193332"
"us200245","us191687"
"us181891","us200246"
"us174717","us93803"
"us205560","us200245"
"us200245","us205560"
"us200245","us157622"
"us196072","us159537"
"us205560","us210242"
"us196072","us221346"
"us205560","us219761"
"us186171","us155442"
"us205560","us221848"
"us144760","us183633"
"us153318","us149637"
"us144760","us213457"
"us144760","us223160"
"us107300","us226468"
"us144760","us224327"
"us144760","us212417"
"us144760","us226124"
"us144760","us226419"
"us200012","us220663"
"us200245","us216786"
"us200245","us196161"
"us203309","us156896"
"us200245","us194948"
"us200245","us217473"
"us200245","us155442"
"us203309","us221148"
"us200245","us190729"
"us203309","us225062"
"us203309","us224983"
"us203309","us224229"
"us210234","us145476"
"us210234","us210242"
"us210234","us91265"
"us200245","us185183"
"us184734","us211247"
"us210234","us119730"
"us37369","us193869"
"us47299","us139932"
"us47299","us70734"
"us58311","us104659"
"us71554","us163476"
"us71554","us162348"
"us71554","us75137"
"us71554","us193541"
"us47299","us140749"
"us47299","us190914"
"us47299","us152733"
"us47299","us198035"
"us47299","us124946"
"us54912","us5500"
"us71554","us148836"
"us71554","us190914"
"us71554","us144760"
"us71554","us172590"
"us71554","us200245"
"us69787","us119041"
"us213567","us213462"
"us213567","us203403"
"us213874","us173885"
"us214061","us214054"
"us213411","us200245"
"us170644","us165994"
"us165994","us123806"
"us165994","us170742"
"us169983","us170117"
"us170715","us165994"
"us165994","us170715"
"us170689","us169591"
"us170689","us169717"
"us141168","us141261"
"us155234","us144760"
"us147724","us159629"
"us141168","us174946"
"us171092","us171113"
"us169939","us171093"
"us168615","us168635"
"us163975","us145476"
"us169939","us141261"
"us170171","us171234"
"us169902","us168998"
"us162348","us170939"
"us167526","us170465"
"us169902","us153493"
"us171826","us158222"
"us170689","us163563"
"us170689","us171815"
"us166077","us61555"
"us171684","us171947"
"us172681","us171514"
"us173059","us172310"
"us165994","us171012"
"us169939","us102413"
"us173059","us35923"
"us173743","us160068"
"us171185","us173743"
"us173743","us171185"
"us173059","us144760"
"us173743","us173773"
"us173743","us173805"
"us170362","us171847"
"us169329","us171847"
"us174353","us171847"
"us174353","us174498"
"us165994","us163563"
"us128530","us175322"
"us147724","us116607"
"us141168","us116607"
"us159516","us159629"
"us152056","us175958"
"us128530","us162268"
"us154042","us116607"
"us168384","us175428"
"us165994","us165999"
"us167968","us170117"
"us175975","us138047"
"us176164","us175955"
"us173885","us176366"
"us171185","us172326"
"us173963","us175955"
"us175975","us144760"
"us160380","us143521"
"us177290","us161419"
"us177290","us171847"
"us178269","us150400"
"us165104","us171847"
"us177899","us143521"
"us150482","us47299"
"us141168","us150400"
"us171185","us176647"
"us170477","us172590"
"us170477","us144760"
"us170477","us180694"
"us170477","us181044"
"us181173","us171091"
"us177290","us181189"
"us181190","us177290"
"us177290","us181190"
"us181482","us152375"
"us181853","us180104"
"us181853","us181869"
"us181704","us181990"
"us182426","us181352"
"us175711","us176389"
"us181190","us161419"
"us181190","us181189"
"us141168","us183633"
"us144605","us174353"
"us141168","us183799"
"us143876","us160452"
"us143876","us186832"
"us157042","us144529"
"us157804","us188229"
"us157804","us160068"
"us177290","us156486"
"us184218","us183614"
"us174353","us102413"
"us174353","us183474"
"us1803","us98229"
"us183783","us183373"
"us182836","us185221"
"us184499","us181613"
"us174353","us185876"
"us174353","us154362"
"us174353","us183044"
"us185876","us174353"
"us174353","us186019"
"us174353","us186065"
"us174353","us186158"
"us174353","us176141"
"us174353","us144605"
"us182342","us102413"
"us174353","us145476"
"us182836","us144760"
"us174353","us186359"
"us174353","us187361"
"us174353","us116607"
"us174353","us112678"
"us174353","us164887"
"us174353","us180085"
"us174353","us187385"
"us174353","us38246"
"us174353","us185472"
"us174353","us159938"
"us174353","us187450"
"us174353","us187456"
"us174353","us16530"
"us163444","us182342"
"us182342","us163444"
"us174353","us5"
"us163352","us174353"
"us174353","us163352"
"us174353","us183633"
"us174353","us187496"
"us174353","us187533"
"us174353","us187502"
"us182342","us183799"
"us174353","us187407"
"us187008","us185472"
"us187090","us60202"
"us187361","us174353"
"us187447","us16530"
"us188072","us188009"
"us33836","us155106"
"us33836","us155832"
"us4113","us152892"
"us33836","us56965"
"us33836","us157896"
"us33836","us167214"
"us33836","us125023"
"us33836","us152548"
"us56965","us157162"
"us56965","us33836"
"us98229","us159282"
"us86229","us145476"
"us82956","us2"
"us84441","us2"
"us33836","us171815"
"us33836","us171856"
"us33836","us171847"
"us33836","us172054"
"us33836","us175322"
"us33836","us13441"
"us33836","us182180"
"us33836","us182746"
"us33836","us156486"
"us33836","us184761"
"us33836","us133530"
"us33836","us185182"
"us33836","us176141"
"us33836","us126262"
"us76167","us178291"
"us5","us129"
"us5","us174353"
"us76167","us179736"
"us76167","us179623"
"us76167","us180834"
"us76167","us144760"
"us76167","us175370"
"us82956","us129"
"us76167","us180701"
"us76167","us102413"
"us64157","us69787"
"us64157","us185460"
"us76167","us156486"
"us76167","us116607"
"us98229","us1803"
"us128530","us189527"
"us143876","us187429"
"us157804","us168763"
"us133943","us190546"
"us157804","us174353"
"us155234","us166974"
"us141168","us157896"
"us188827","us183907"
"us187855","us102413"
"us187447","us187407"
"us189447","us189454"
"us186191","us186442"
"us174353","us157804"
"us174353","us178507"
"us174353","us106258"
"us174353","us180067"
"us163444","us102413"
"us174353","us93803"
"us174353","us170586"
"us182342","us183907"
"us182342","us178426"
"us163444","us178426"
"us190198","us134682"
"us190257","us102413"
"us190724","us183467"
"us190788","us190724"
"us190724","us190788"
"us190788","us184400"
"us186103","us183907"
"us191687","us186333"
"us191687","us191680"
"us191687","us190253"
"us191687","us190546"
"us190984","us191644"
"us191687","us191526"
"us190091","us189924"
"us190257","us144760"
"us157804","us189810"
"us157042","us144760"
"us157042","us171847"
"us174353","us183907"
"us171684","us161419"
"us171684","us174353"
"us174353","us171684"
"us162348","us71554"
"us171684","us145476"
"us171684","us116607"
"us183245","us157896"
"us182416","us194723"
"us182416","us191687"
"us163352","us187480"
"us174353","us162376"
"us174353","us109206"
"us191687","us178426"
"us191687","us193600"
"us191687","us190729"
"us191687","us102413"
"us190091","us193541"
"us190091","us193814"
"us191687","us192055"
"us193902","us178426"
"us193942","us173964"
"us191687","us191657"
"us215367","us215364"
"us215367","us201776"
"us215367","us200245"
"us215367","us201763"
"us215390","us191687"
"us215562","us215551"
"us215562","us191687"
"us215562","us201662"
"us212417","us191687"
"us216206","us190914"
"us216337","us144760"
"us216825","us144760"
"us217178","us215469"
"us217178","us217241"
"us217178","us193541"
"us215367","us200246"
"us34653","us105952"
"us38246","us212052"
"us218176","us218190"
"us219166","us219187"
"us217473","us191687"
"us219166","us32498"
"us215562","us211688"
"us217473","us186065"
"us220165","us138047"
"us220326","us191687"
"us217473","us213165"
"us215367","us190257"
"us215390","us206206"
"us215562","us144760"
"us219913","us144760"
"us219913","us210242"
"us213563","us211625"
"us212417","us200796"
"us221773","us187717"
"us222652","us203018"
"us222543","us222697"
"us222543","us222707"
"us222543","us222715"
"us32563","us203923"
"us213411","us186065"
"us217473","us200245"
"us223916","us223893"
"us224212","us224195"
"us224225","us224191"
"us224225","us224194"
"us224318","us224292"
"us224225","us222698"
"us215390","us201688"
"us224585","us223160"
"us224585","us223161"
"us224566","us223160"
"us224566","us154362"
"us224585","us224568"
"us217473","us224566"
"us224566","us217473"
"us224566","us223161"
"us217473","us223160"
"us224566","us170342"
"us217473","us219761"
"us224585","us150162"
"us217473","us193332"
"us224229","us223956"
"us224229","us202519"
"us224229","us203309"
"us224225","us222694"
"us224229","us215195"
"us224229","us225127"
"us224225","us222704"
"us224229","us224071"
"us224229","us172590"
"us217493","us195113"
"us216206","us215195"
"us224229","us41052"
"us224229","us167187"
"us224229","us225771"
"us224229","us149637"
"us212417","us168763"
"us224229","us223224"
"us212417","us217473"
"us217473","us212417"
"us217473","us225759"
"us224229","us209527"
"us224225","us223224"
"us224229","us226023"
"us218145","us216114"
"us224229","us226162"
"us224229","us226192"
"us224229","us170689"
"us225316","us172590"
"us223844","us223897"
"us223844","us224566"
"us224566","us223844"
"us224225","us224217"
"us212417","us144760"
"us212417","us226124"
"us212417","us210242"
"us225394","us198104"
"us38246","us167187"
"us47000","us175019"
"us47000","us187375"
"us47000","us183907"
"us58311","us1554"
"us71554","us209740"
"us71554","us201776"
"us47299","us221999"
"us47299","us186065"
"us47299","us213457"
"us47299","us203923"
"us47299","us191687"
"us71554","us216054"
"us71554","us191687"
"us91265","us215947"
"us91265","us210085"
"us91265","us209476"
"us91265","us203309"
"us91265","us219589"
"us91265","us187957"
"us91265","us203923"
"us91265","us92963"
"us91265","us144760"
"us91265","us186217"
"us95747","us203923"
"us91265","us210234"
"us112678","us169079"
"us131722","us203303"
"us144760","us166974"
"us144760","us116607"
"us144760","us226763"
"us144760","us103280"
"us144760","us48475"
"us144760","us225355"
"us144760","us160736"
"us144760","us226079"
"us144760","us221151"
"us109286","us73216"
"us112678","us73216"
"us112678","us186217"
"us144760","us33836"
"us144760","us221148"
"us144760","us227527"
"us159467","us149637"
"us144760","us201731"
"us144760","us205259"
"us144760","us193544"
"us184734","us210242"
"us184734","us224225"
"us160736","us144760"
"us211196","us181613"
"us212329","us221918"
"us203303","us131722"
"us211196","us227741"
"us186171","us226763"
"us161084","us145476"
"us184734","us202150"
"us167302","us228805"
"us209525","us221148"
"us209525","us221918"
"us209525","us201763"
"us203309","us58521"
"us186171","us210242"
"us198654","us200245"
"us200245","us198654"
"us209525","us186065"
"us205201","us187375"
"us200245","us220466"
"us144760","us230576"
"us144760","us220466"
"us144760","us81640"
"us160","us186217"
"us144760","us157896"
"us144760","us233019"
"us144760","us221112"
"us144760","us147724"
"us144760","us229532"
"us144760","us231668"
"us159537","us157896"
"us144760","us217493"
"us144760","us174902"
"us144760","us229593"
"us112678","us234177"
"us144760","us71153"
"us144760","us232796"
"us144760","us235129"
"us144760","us189429"
"us144760","us234821"
"us144760","us231246"
"us144760","us155782"
"us144760","us216599"
"us144760","us209476"
"us144760","us231953"
"us144760","us105933"
"us144760","us182342"
"us172054","us93803"
"us178736","us229096"
"us205847","us212012"
"us209525","us167187"
"us186171","us145476"
"us190541","us191687"
"us186171","us201763"
"us184734","us224194"
"us178736","us203923"
"us178736","us234373"
"us189429","us144760"
"us210234","us201763"
"us209525","us232863"
"us209525","us232740"
"us210234","us235905"
"us210234","us135884"
"us210234","us196161"
"us210234","us184467"
"us210234","us196642"
"us112678","us209527"
"us112678","us235540"
"us144760","us236115"
"us144760","us172054"
"us144760","us226107"
"us144760","us203329"
"us144760","us209525"
"us144760","us240898"
"us144760","us238492"
"us144760","us240957"
"us144760","us210234"
"us144760","us200216"
"us144760","us183799"
"us144760","us243315"
"us184734","us65589"
"us172054","us144760"
"us210234","us238463"
"us186171","us184939"
"us186171","us216054"
"us200245","us171514"
"us209525","us154511"
"us209525","us119730"
"us210234","us186217"
"us200245","us219166"
"us209525","us169591"
"us209525","us239553"
"us209525","us144760"
"us210234","us144760"
"us210234","us169591"
"us210234","us241109"
"us209525","us238297"
"us209525","us234136"
"us186171","us216599"
"us209873","us224071"
"us112678","us219281"
"us112678","us170342"
"us144760","us240276"
"us144760","us243272"
"us160","us92963"
"us144760","us194948"
"us144760","us186426"
"us144760","us245302"
"us144760","us243258"
"us144760","us173650"
"us144760","us245531"
"us144760","us245590"
"us144760","us245469"
"us144760","us210069"
"us144760","us150162"
"us144760","us180225"
"us144760","us246532"
"us144760","us246708"
"us144760","us225576"
"us112678","us243315"
"us144760","us235892"
"us144760","us114468"
"us144760","us232863"
"us144760","us246698"
"us144760","us209634"
"us144760","us246099"
"us144760","us225825"
"us147789","us144760"
"us144760","us147789"
"us144760","us247963"
"us144760","us241972"
"us144760","us248087"
"us144760","us248062"
"us144760","us245070"
"us144760","us242719"
"us144760","us244002"
"us144760","us246887"
"us144760","us248217"
"us144760","us247886"
"us148930","us245542"
"us144760","us229469"
"us144760","us248147"
"us144760","us248462"
"us144760","us247361"
"us144760","us155329"
"us144760","us248251"
"us144760","us217473"
"us144760","us248494"
"us153318","us235540"
"us144760","us235877"
"us175151","us200245"
"us209525","us128530"
"us203309","us210085"
"us205847","us203829"
"us200245","us175151"
"us173391","us200246"
"us200245","us210242"
"us186171","us239107"
"us200245","us201731"
"us209525","us206294"
"us209525","us186217"
"us198085","us198035"
"us205847","us200210"
"us200245","us236115"
"us211196","us191687"
"us112678","us221148"
"us112678","us68822"
"us133825","us223160"
"us133825","us223161"
"us112678","us93037"
"us144760","us240671"
"us147789","us119730"
"us144760","us241211"
"us144760","us241864"
"us144760","us177522"
"us147789","us249416"
"us144760","us87860"
"us144760","us210242"
"us144760","us93037"
"us144760","us93803"
"us144760","us103862"
"us144760","us224645"
"us144760","us249843"
"us144760","us240876"
"us144760","us244511"
"us144760","us248696"
"us144760","us250754"
"us112678","us167187"
"us112678","us252521"
"us112678","us202519"
"us144760","us251607"
"us159467","us243315"
"us144760","us198104"
"us172777","us234821"
"us177522","us144760"
"us209525","us235919"
"us209525","us224645"
"us209525","us7438"
"us209525","us241972"
"us196072","us217473"
"us209525","us247886"
"us209525","us177370"
"us209525","us93803"
"us209525","us191637"
"us209525","us240671"
"us112678","us172054"
"us112678","us251238"
"us112678","us200856"
"us112678","us233120"
"us144760","us227529"
"us144760","us235919"
"us144760","us253421"
"us160","us227"
"us144760","us170334"
"us144760","us135884"
"us144760","us251238"
"us144760","us145704"
"us145704","us144760"
"us144760","us241080"
"us112678","us118421"
"us159467","us87860"
"us144760","us255966"
"us144760","us256247"
"us144760","us257795"
"us144760","us252052"
"us144760","us200856"
"us145704","us257574"
"us144760","us225218"
"us145704","us210234"
"us144760","us149548"
"us172054","us157896"
"us184734","us217473"
"us172054","us112041"
"us172054","us234141"
"us172054","us150162"
"us172054","us133530"
"us172054","us223224"
"us172054","us112678"
"us172054","us119730"
"us172054","us203829"
"us172054","us131861"
"us172054","us114468"
"us172054","us71153"
"us172054","us116607"
"us172054","us5599"
"us172054","us256047"
"us172054","us139"
"us172054","us38246"
"us184734","us205092"
"us184996","us177139"
"us203309","us193600"
"us183643","us256782"
"us172054","us60202"
"us184734","us224191"
"us172054","us141168"
"us184734","us200856"
"us172054","us209527"
"us184734","us208798"
"us210234","us259135"
"us210234","us258928"
"us209525","us214819"
"us209525","us260300"
"us210234","us196227"
"us210234","us145704"
"us112678","us263395"
"us112678","us194948"
"us144760","us217519"
"us144760","us179300"
"us143387","us73370"
"us112678","us266953"
"us124","us271944"
"us112678","us213597"
"us144760","us256287"
"us144760","us192662"
"us144760","us268105"
"us144760","us147121"
"us144760","us259147"
"us174430","us236256"
"us182301","us201763"
"us172054","us261904"
"us172054","us262460"
